Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ,
Gonzalo Mejía,Turbo,Colombia,TRB,SKTU,
Capitan Oriel Lea Plaza,Tarija,Bolivia,TJA,SLTJ,
Teniente Av. Jorge Henrich Arauz,Trinidad,Bolivia,TDD,SLTR,
Totness,Totness,Suriname,TOT,SMCO,
Juscelino Kubitscheck,Teófilo Otoni,Brazil,TFL,SNTO,
Tingo Maria,Tingo Maria,Perú,TGI,SPGM,
Capitan FAP Pedro Canga Rodriguez,Tumbes,Perú,TBP,SPME,
Capitan FAP Carlos Martinez De Pinillos International,Trujillo,Perú,TRU,SPRU,
Cadete FAP Guillermo Del Castillo Paredes,Tarapoto,Perú,TPP,SPST,
Coronel FAP Carlos Ciriani Santa Rosa International,Tacna,Perú,TCQ,SPTN,
Capitan Montes,,Perú,TYL,SPYL,
Tacuarembo,Tacuarembo,Uruguay,TAW,SUTB,
Treinta y Tres,Treinta y Tres,Uruguay,TYT,SUTR,
Tucupita,Tucupita,Venezuela,TUV,SVTC,
Airport,City,Country,IATA,ICAO,FAA
Tumeremo,,Venezuela,TMO,SVTM,
Catalão,Catalão,Brazil,TLZ,SWKT,
Tangará da Serra,Tangará Da Serra,Brazil,TGQ,SWTS,
Tarabo,Tarabo,Papua New Guinea,TBQ,,
Terapo,Terapo Mission,Papua New Guinea,TEO,,
Tagula,Sudest Island,Papua New Guinea,TGL,,
Tumolbil,Tumolbil,Papua New Guinea,TLP,,
Tuluksak,Tuluksak,United States,TLT,,TLT
Tobago-Crown Point,Scarborough,Trinidad and Tobago,TAB,TTCP,
Two Harbors Amphibious Terminal,Two Harbors,United States,TWH,,
Astana International,Astana,Kazakhstan,TSE,UACC,
Tbilisi International,Tbilisi,Georgia,TBS,UGTB,
Tynda,Tynda,Russia,TYD,UHBW,
Ternopil International,Ternopil,Ukraine,TNL,UKLT,
Bogashevo,Tomsk,Russia,TOF,UNTT,
Airport,City,Country,IATA,ICAO,FAA
Tobolsk,Tobolsk,Russia,TOX,USTO,
Roshchino International,Tyumen,Russia,TJM,USTR,
Da_oguz,Da_oguz,Turkmenistan,TAZ,UTAT,
Termez,Termez,Uzbekistan,TMJ,UTST,
Tashkent International,Tashkent,Uzbekistan,TAS,UTTT,
Donskoye,Tambov,Russia,TBW,UUOT,
China Bay,Trincomalee,Sri Lanka,TRR,VCCT,
Stung Treng,Stung Treng,Cambodia,TNX,VDST,
Tezpur,,India,TEZ,VETZ,
Thakurgaon,Thakurgaon,Bangladesh,TKR,VGSG,
Satna,,India,TNI,VIST,
Thakhek,Thakhek,Laos,THK,VLTK,
Suketar,Taplejung,Nepal,TPJ,VNTJ,
Tumling Tar,Tumling Tar,Nepal,TMI,VNTR,
Tanjore Air Force Base,Thanjavur,India,TJV,VOTJ,
Airport,City,Country,IATA,ICAO,FAA
Tirupati,Tirupati,India,TIR,VOTP,
Tiruchirapally Civil,Tiruchirappally,India,TRZ,VOTR,
Trivandrum International,Trivandrum,India,TRV,VOTV,
Takhli,,Thailand,TKH,VTPI,
Sukhothai,,Thailand,THS,VTPO,
Tak,,Thailand,TKT,VTPT,
Trang,,Thailand,TST,VTST,
Dong Tac,Tuy Hoa,Vietnam,TBB,VVTH,
Dawei,Dawei,Burma,TVY,VYDW,
Tilin,Tilin,Burma,TIO,VYHN,
Tachileik,Tachileik,Burma,THL,VYTL,
Moses Kilangin,Timika-Papua Island,Indonesia,TIM,WABP,
Tambolaka,Waikabubak-Sumba Island,Indonesia,TMC,WADT,
Tanah Merah,Tanah Merah-Papua Island,Indonesia,TMH,WAKT,
Tanjung Harapan,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,
Airport,City,Country,IATA,ICAO,FAA
Juwata,Tarakan Island,Indonesia,TRK,WALR,
Tanjung Santan,Santan-Borneo Island,Indonesia,TSX,WALT,
Toli Toli,Toli Toli-Celebes Island,Indonesia,TLI,WAMI,
Sultan Khairun Babullah,Sango-Ternate Island,Indonesia,TTE,WAMT,
Warukin,Tanta-Tabalong-Borneo Island,Indonesia,TJG,WAON,
Taliabu Island,Tikong-Taliabu Island,Indonesia,TAX,WAPT,
Teminabuan,Atinjoe-Papua Island,Indonesia,TXM,WAST,
Pongtiku,Tanah Toraja-Celebes Island,Indonesia,TTR,WAWT,
Telupid,Telupid,Malaysia,TEL,WBKE,
Tomanggong,Tomanggong,Malaysia,TMG,WBKM,
Tawau,Tawau,Malaysia,TWU,WBKW,
Radin Inten II (Branti),Bandar Lampung-Sumatra Island,Indonesia,TKG,WICT,
Sei Bati,Tanjung Balai-Karinmunbesar Island,Indonesia,TJB,WIBT,
Cibeureum,Tasikmalaya-Java Island,Indonesia,TSY,WICM,
Kijang,Tanjung Pinang-Bintan Island,Indonesia,TNJ,WIDN,
Airport,City,Country,IATA,ICAO,FAA
Buluh Tumbang (H A S Hanandjoeddin),Tanjung Pandan-Belitung Island,Indonesia,TJQ,WIOD,
Teuku Cut Ali,Tapak Tuan-Sumatra Island,Indonesia,TPK,WITA,
Taiping (Tekah),Taiping,Malaysia,TPG,WMBI,
Pulau Tioman,Pulau Tioman,Malaysia,TOD,WMBT,
Sultan Mahmud,Kuala Terengganu,Malaysia,TGG,WMKN,
Tanah Grogot,Tanah Grogot-Borneo Island,Indonesia,TNB,WRLH,
Townsville,Townsville,Australia,TSV,YBTL,
Latrobe Valley,,Australia,TGN,YLTV,
Tamworth,Tamworth,Australia,TMW,YSTW,
Tableland Homestead,,Australia,TBL,YTAB,
Tarcoola,Tarcoola,Australia,TAQ,YTAR,
Timber Creek,,Australia,TBK,YTBR,
Theodore,,Australia,TDR,YTDR,
Telfer,,Australia,TEF,YTEF,
Temora,,Australia,TEM,YTEM,
Airport,City,Country,IATA,ICAO,FAA
Tangalooma,,Australia,TAN,YTGA,
Thylungra,,Australia,TYG,YTHY,
Tibooburra,,Australia,TYB,YTIB,
Turkey Creek,Turkey Creek,Australia,TKY,YTKY,
Tumut,,Australia,TUM,YTMU,
Tobermorey,Tobermorey,Australia,TYP,YTMY,
Thangool,Biloela,Australia,THG,YTNG,
Tennant Creek,Tennant Creek,Australia,TCA,YTNK,
Tocumwal,,Australia,TCW,YTOC,
Taree,Taree,Australia,TRO,YTRE,
Toowoomba,,Australia,TWB,YTWB,
Tshipise,Tshipise,South Africa,TSD,,
Tianjin Binhai International,Tianjin,China,TSN,ZBTJ,
Tongliao,Tongliao,China,TGO,ZBTL,
Taiyuan Wusu,Taiyuan,China,TYN,ZBYN,
Airport,City,Country,IATA,ICAO,FAA
Yaoqiang,Jinan,China,TNA,ZSJN,
Liuting,Qingdao,China,TAO,ZSQD,
Tunxi International,Huangshan,China,TXN,ZSTX,
Tongren Fenghuang,,China,TEN,ZUTR,
Tacheng,Tacheng,China,TCG,ZWTC,
Tonghua Sanyuanpu,Tonghua,China,TNH,ZYTN,
Tokeen Seaplane Base,Tokeen,United States,TKI,,57A
Taylor,Taylor,United States,TWE,,AK49
Tálknafjör_ur,Tálknafjör_ur,Iceland,TLK,BITF,
Perry Stokes,Trinidad,United States,TAD,KTAD,
Tortoli' / Arbatax,Arbatax,Italy,TTB,LIET,
Treviso / Sant'Angelo,Treviso,Italy,TSF,LIPH,
Poprad-Tatry,Poprad,Slovakia,TAT,LZTT,
Fua'amotu International,Nuku'alofa,Tonga,TBU,NFTF,
Ta'izz International,Ta'izz,Yemen,TAI,OYTZ,
Airport,City,Country,IATA,ICAO,FAA
Tauramena,Tauramena,Colombia,TAU,SKTA,
Takotna,Takotna,United States,TCT,,TCT
Taku Lodge Seaplane Base,Taku Lodge,United States,TKL,,TKL
Tanacross,Tanacross,United States,TSG,,TSG
Tselserleg,Tselserleg,Mongolia,TSZ,ZMTG,
Tradewind,Amarillo,United States,TDW,,
Municipal,Britton,United States,TTO,,
Inverlake,Inverlake,Canada,TIL,,
Tresco,Isles of Scilly,United Kingdom,TSO,,
Dade Collier,Miami,United States,TNT,,
Kendall-Tamiami Executive,Miami,United States,TMB,,
Municipal,Newton,United States,TNU,,
"Tinker AFB,","Oklahoma City, OK",United States,TIK,,
Jefferson County International,Port Townsend,United States,TWD,,
Ramadan,Ramadan,Egypt,TFR,,
Airport,City,Country,IATA,ICAO,FAA
South Andros,South Andros,Bahamas,TZN,,
Statesboro Bulloch County,Statesboro,United States,TBR,,
Taabo,Taabo,Côte d'Ivoire,TBX,,
Tabal Airstrip,Tabal Island,Marshall Islands,TBV,,
Tabibuga,Tabibuga,Papua New Guinea,TBA,,
Tablon De Tamara,Tablon De Tamara,Colombia,TTM,,
Industrial,Tacoma,United States,TIW,,
McChord Air Force Base,Tacoma,United States,TCM,,
Tagbita,Tagbita,Philippines,TGB,,
Takume,Takume,French Polynesia,TJN,,
Talasea,Talasea,Papua New Guinea,TLW,,
Talkeetna,Talkeetna,United States,TKA,,
Talolqan,Taloqan,Afghanistan,TQN,,
Tanalian Point,Tanalian Point,United States,TPO,,
Ralph M Calhoun Memorial,Tanana,United States,TAL,,
Airport,City,Country,IATA,ICAO,FAA
Tanbar,Tanbar,Australia,TXR,,
Taos Regional,Taos,United States,TSM,,
Tapeta,Tapeta,Liberia,TPT,,
Tarakbits,Tarakbits,Papua New Guinea,TRJ,,
Tarapaina,Tarapaina,Solomon Islands,TAA,,
Tarfaya,Tarfaya,Morocco,TFY,,
Bukhovtsi Airfield,Targovishte,Bulgaria,TGV,,
Tatitlek,Tatitlek,United States,TEK,,
Tauta,Tauta,Papua New Guinea,TUT,,
Tawa,Tawa,Papua New Guinea,TWY,,
Tawitawi,Tawitawi,Philippines,TWT,,
Teixeira de Freitas,Teixeira de Freitas,Brazil,TXF,,
Tekadu,Tekadu,Papua New Guinea,TKB,,
Teller,Teller,United States,TLA,,
Tenakee SPB,Tenakee Springs,United States,TKE,,
Airport,City,Country,IATA,ICAO,FAA
Tep Tep,Teptep,Papua New Guinea,TEP,,
Teraina,Teraina,Kiribati,TNQ,,
Terrace Bay,Terrace Bay,Namibia,TCY,,
Terrell Field,Terrell,United States,TRL,,
Tetebedi,Tetebedi,Papua New Guinea,TDB,,
Tete,Tete,Mozambique,TCV,,
Teterboro,Teterboro,United States,TEB,,
Tetlin,"Tetlin, AK",United States,TEH,,
Tewantin,Tewantin,Australia,TWN,,
New Bright,The Bight,Bahamas,TBI,,
Thermal,Thermal,United States,TRM,,
Hot Springs,Thermopolis,United States,THP,,
Thief River Falls Regional,Thief River Falls,United States,TVF,,
Municipal,Thomasville,United States,TVI,,
Thompsonfield,Thompsonfield,United States,THM,,
Airport,City,Country,IATA,ICAO,FAA
Ticantiki,Ticantiki,Panama,TJC,,
Tifalmin,Tifalmin,Papua New Guinea,TFB,,
Henry Tift Myers,"Tifton, GA",United States,TMA,,
Tignes,Tignes,France,TGF,,
Tikapur,Tikapur,Nepal,TPU,,
Timbiqui,Timbiqui,Colombia,TBD,,
Timbunke,Timbunke,Papua New Guinea,TBE,,
Tin City Long Range Radar Station,Tin City,United States,TNC,,
Tinboli,Tinboli,Papua New Guinea,TCK,,
Tingrela,Tingrela,Côte d'Ivoire,TGX,,
Tingwon,Tingwon,Papua New Guinea,TIG,,
Space Coast Regional,"Titusville, FL",United States,TIX,,
Tizimin,Tizimin,Mexico,TZM,,
Toccoa RG Letourneau Field,Toccoa,United States,TOC,,
Tocoa,Tocoa,Honduras,TCF,,
Airport,City,Country,IATA,ICAO,FAA
Toledo Executive,Toledo,United States,TDZ,,
Ed Carlson Memorial Field South Lewis County,Toledo,United States,TDO,,
Tonopah Arpt,Tonopah,United States,TPH,,
Tonu,Tonu,Papua New Guinea,TON,,
Philip Billard,Topeka,United States,TOP,,
Torembi Airport,Torembi,Papua New Guinea,TCJ,,
Torokina,Torokina,Papua New Guinea,TOK,,
Torrance Airport,Torrance,United States,TOA,,
Torres,Torres,Brazil,TSQ,,
Municipal,Torrington,United States,TOR,,
West End SPB,Tortola,British Virgin Islands,TOV,,
Touba,Touba,Côte d'Ivoire,TOZ,,
Toulon-Hyères,Toulon/Hyères/Le Palyvestre,France,TLN,,
Tremonton,"Tremonton, UT",United States,TRT,,
Trona,Trona,United States,TRH,,
Airport,City,Country,IATA,ICAO,FAA
Troutdale,Troutdale,United States,TTD,,
Troy Municipal,"Troy, AL",United States,TOI,,
Truckee-Tahoe,"Truckee, CA",United States,TKF,,
Truth Or Consequences Municipal,Truth Or Consequences,United States,TCS,,
Tuba City,Tuba City,United States,TBC,,
Tubala,Tubala,Panama,TUW,,
Tucumcari Municipal,Tucumcari,United States,TCC,,
Klokovo Airfield,Tula,Russia,TYA,,
Mefford Field,"Tulare, CA",United States,TLR,,
Arnold AFS,Tullahoma,United States,TUH,,
Tullahoma Regional Arpt/Wm Northern Field,Tullahoma,United States,THA,,
Tum,Tum,Ethiopia,TUJ,,
Tumbler Ridge,Tumbler Ridge,Canada,TUX,,
Tungsten,"Tungsten (Cantung), NT",Canada,TNS,,
Tununak,Tununak,United States,TNK,,
Airport,City,Country,IATA,ICAO,FAA
Tupile,Tupile,Panama,TUE,,
Turtle Island,Turtle Island,Fiji,TTL,,
Sharpe Field,Tuskegee,United States,TGE,,
Tuticorin,Tuticorin,India,TCR,,
Angel Albino Corzo International,Tuxtla Gutiérrez,Mexico,TGZ,,
Twentynine Palms,Twentynine Palms,United States,TNP,,
Twin Hills,Twin Hills,United States,TWA,,
Tyonek,"Tyonek, AK",United States,TYE,,
York,"York, PA",United States,THV,,
Tangshan Sannühe,Tangshan,China,TVS,ZBTS,
Tianshui Maijishan,Tianshui,China,THQ,ZLTS,
Ottawa / Rockcliffe Seaplane Base,Ottawa,Canada,TR7,,CTR7
Taszár Air Base,Taszár,Hungary,TZR,LHTA,
Tivat,Tivat,Montenegro,TIV,LYTV,
Trompeteros,Corrientes,Perú,TDP,SPDR,
Airport,City,Country,IATA,ICAO,FAA
Sasereme,Sasereme,Papua New Guinea,TDS,,
Jumandy,Tena,Ecuador,TNW,,
Tissa Tank Waterdrome,Tissamaharama,Sri Lanka,TTW,,
Turukhansk,Turukhansk,Russia,THX,UOTT,
Taganrog Yuzhny,Taganrog,Russia,TGK,URRT,
Tarko-Sale,Tarko-Sale,Russia,TQL,USDS,
Kulob,Kulyab,Tajikistan,TJU,UTDK,
Trat,,Thailand,TDX,VTBO,
Tanjung Manis,Tanjung Manis,Malaysia,TGC,WBGT,
Tengah Air Base,,Singapore,TGA,WSAT,
Theda Station,Theda Station,Australia,TDN,YTHD,
Tanda Tula,Welverdiend,South Africa,TDT,FATD,
Tosontsengel,Tosontsengel,Mongolia,TNZ,ZMTL,
Tengchong Tuofeng,Tengchong,China,TCZ,ZUTC,
Tsewi,Tsewi,Papua New Guinea,TSW,AYTS,
Airport,City,Country,IATA,ICAO,FAA
Taskul,Taskul,Papua New Guinea,TSK,,
Utirik,Utirik Island,Marshall Islands,UTK,,03N
Kiunga,Kiunga,Papua New Guinea,UNG,AYKI,
Narsarsuaq,Narsarsuaq,Greenland,UAK,BGBW,
Uummannaq,Uummannaq,Greenland,UMD,BGUM,
Kuressaare,Kuressaare,Estonia,URE,EEKE,
Utti Air Base,Utti / Valkeala,Finland,UTI,EFUT,
Upavon Aerodrome,Upavon,United Kingdom,UPV,EGDJ,
Unst,Shetland Islands,United Kingdom,UNT,EGPW,
RAF Upper Heyford,Upper Heyford,United Kingdom,UHF,EGUA,
Soesterberg Air Base,Soesterberg,Netherlands,UTC,EHSB,
Volkel Air Base,Uden,Netherlands,UDE,EHVK,
Umeå,Umeå,Sweden,UME,ESNU,
Bultfontein,Bultfontein,South Africa,UTE,FABU,
Queenstown,Queenstown,South Africa,UTW,FAQT,
Airport,City,Country,IATA,ICAO,FAA
Prince Mangosuthu Buthelezi,Ulundi,South Africa,ULD,FAUL,
Pierre Van Ryneveld,Upington,South Africa,UTN,FAUP,
K. D. Matanzima,Mthatha,South Africa,UTT,FAUT,
Falalop Island,Falalop Island,Micronesia,ULI,,
Luau,Luau,Angola,UAL,FNUA,
Uige,Uige,Angola,UGO,FNUG,
Quelimane,Quelimane,Mozambique,UEL,FQQL,
Mutare,,Zimbabwe,UTA,FVMU,
Quthing,Quthing,Lesotho,UTG,FXQG,
Glenforsa Airfield,Glenforsa,United Kingdom,ULL,,
Lamco,Buchanan,Liberia,UCN,GLLB,
Uaxactun,Uaxactun,Guatemala,UAX,MGUX,
El Kharga,,Egypt,UVL,HEKG,
Samburu South,Samburu South,Kenya,UAS,HKSB,
Ukunda Airstrip,Ukunda,Kenya,UKA,HKUK,
Airport,City,Country,IATA,ICAO,FAA
Nyala,Nyala,Sudan,UYL,HSNN,
Gulu,Gulu,Uganda,ULU,HUGU,
Oneida County,Utica,United States,UCA,KUCA,
Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,
Rouen,Rouen/Vallée de Seine,France,URO,LFOP,
Quimper-Cornouaille,Quimper/Pluguffan,France,UIP,LFRQ,
Udine / Campoformido Air Base,Udine,Italy,UDN,LIPD,
Kunovice,Uherské Hradi_t_,Czechia,UHE,LKKU,
U_ak,U_ak,Turkey,USQ,LTBO,
Jaluit,Jabor Jaluit Atoll,Marshall Islands,UIT,,
Utila,Utila Island,Honduras,UII,MHUT,
Licenciado y General Ignacio Lopez Rayon,,Mexico,UPN,MMPN,
Donoi,Uliastai,Mongolia,ULZ,,
Upala,Upala,Costa Rica,UPL,MRUP,
Punta de Maisi,Maisi,Cuba,UMA,MUMA,
Airport,City,Country,IATA,ICAO,FAA
Sancti Spiritus,Sancti Spiritus,Cuba,USS,MUSS,
San Luis Río Colorado,San Luis Río Colorado,Mexico,UAC,,
Ua Pou,Ua Pou,French Polynesia,UAP,NTMP,
Ua Huka,Ua Huka,French Polynesia,UAH,NTMU,
Quion Hill,Quion Hill,Vanuatu,UIQ,NVVQ,
Ouvéa,Ouvéa,New Caledonia,UVE,NWWV,
Konduz,,Afghanistan,UND,OAUZ,
Guriat Domestic,,Saudi Arabia,URY,OEGT,
Quetta International,Quetta,Pakistan,UET,OPQT,
Indian Mountain LRRS,Utopia Creek,United States,UTO,PAIM,
Unalakleet,Unalakleet,United States,UNK,PAUN,
Nuku,Nuku,Papua New Guinea,UKU,AYNU,
Sule,Sule,Papua New Guinea,ULE,,
Andersen Air Force Base,"Andersen,Mariana Island",Guam,UAM,PGUA,
Upolu,Hawi,United States,UPP,PHUP,
Airport,City,Country,IATA,ICAO,FAA
Kobe,Kobe,Japan,UKB,RJBE,
Yamaguchi Ube,Ube,Japan,UBJ,RJDC,
Ulsan,Ulsan,South Korea,USN,RKPU,
Kumejima,,Japan,UEO,ROKJ,
Francisco B. Reyes,Coron,Philippines,USU,RPVV,
Domingo Faustino Sarmiento,San Juan,Argentina,UAQ,SANU,
Curuzu Cuatia,Curuzu Cuatia,Argentina,UZU,SATU,
Malvinas Argentinas,Ushuahia,Argentina,USH,SAWH,
Capitan D Daniel Vazquez,San Julian,Argentina,ULA,SAWJ,
Hotel Transamérica,Una,Brazil,UNA,SBTC,
Rubem Berta,Uruguaiana,Brazil,URG,SBUG,
Ten. Cel. Aviador César Bombonato,Uberlândia,Brazil,UDI,SBUL,
Mário de Almeida Franco,Uberaba,Brazil,UBA,SBUR,
Los Cerrillos,Santiago,Chile,ULC,SCTI,
Ubatuba,Ubatuba,Brazil,UBT,SDUB,
Airport,City,Country,IATA,ICAO,FAA
Nuevo Aeropuerto Internacional Mariscal Sucre,Quito,Ecuador,UIO,SEQM,
El Caraño,Quibdó,Colombia,UIB,SKUI,
Farfan,Tuluá,Colombia,ULQ,SKUL,
Urrao,Urrao,Colombia,URR,SKUR,
Quince Air Base,Quince Mil,Perú,UMI,SPIL,
Umuarama,Umuarama,Brazil,UMU,SSUM,
Uriman,,Venezuela,URM,SVUM,
Mabaruma,Mabaruma,Guyana,USI,SYMB,
Hewanorra International,Vieux Fort,Saint Lucia,UVF,TLPL,
Union Island International,Union Island,Saint Vincent and the Grenadines,UNI,TVSU,
Mount Aue,,Papua New Guinea,UAE,,
Uralsk,Uralsk,Kazakhstan,URA,UARR,
Ust-Kamennogorsk,Ust Kamenogorsk,Kazakhstan,UKK,UASK,
Buin,Buin,Papua New Guinea,UBI,,
Ugashik Bay,Pilot Point,United States,UGB,,UGB
Airport,City,Country,IATA,ICAO,FAA
Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,Russia,UUS,UHSS,
Ust-Ilimsk,Ust-Ilimsk,Russia,UIK,UIBS,
Ust-Kut,Ust-Kut,Russia,UKX,UITT,
Ulan-Ude (Mukhino),Ulan Ude,Russia,UUD,UIUU,
Ujae Atoll,Ujae Atoll,Marshall Islands,UJE,UJAP,
Sumy,Sumy,Ukraine,UMY,UKHS,
Lutsk,Lutsk,Ukraine,UCK,UKLC,
Uzhhorod International,Uzhhorod,Ukraine,UDJ,UKLU,
Uray,Uray,Russia,URJ,USHU,
Urgench,Urgench,Uzbekistan,UGC,UTNU,
Kursk East,Kursk,Russia,URS,UUOK,
Ukhta,Ukhta,Russia,UCT,UUYH,
Usinsk,Usinsk,Russia,USK,UUYS,
Bugulma,Bugulma,Russia,UUA,UWKB,
Ulyanovsk East,Ulyanovsk,Russia,ULY,UWLW,
Airport,City,Country,IATA,ICAO,FAA
Ufa International,Ufa,Russia,UFA,UWUU,
Maharana Pratap,Udaipur,India,UDR,VAUD,
U-Tapao International,Rayong,Thailand,UTP,VTBU,
Uttaradit,Uttaradit,Thailand,UTR,VTPU,
Surat Thani,Surat Thani,Thailand,URT,VTSB,
Samui,Na Thon (Ko Samui Island),Thailand,USM,VTSM,
Ranong,,Thailand,UNN,VTSR,
Udon Thani,Udon Thani,Thailand,UTH,VTUD,
Ubon Ratchathani,Ubon Ratchathani,Thailand,UBP,VTUU,
Phu Cat,Quy Nohn,Vietnam,UIH,VVPC,
Hasanuddin International,Ujung Pandang-Celebes Island,Indonesia,UPG,WAAA,
Ubrub,Ubrub-Papua Island,Indonesia,UBR,WAJU,
Buol,Buol-Celebes Island,Indonesia,UOL,WAMY,
Suai,Suai,Timor-Leste,UAI,WPDB,
Kalumburu,,Australia,UBU,YKAL,
Airport,City,Country,IATA,ICAO,FAA
Mabuiag Island,Mabuiag Island,Australia,UBB,YMAA,
Muttaburra,,Australia,UTB,YMTB,
Woomera Airfield,Woomera,Australia,UMR,YPWR,
Quirindi,,Australia,UIR,YQDI,
Quilpie,,Australia,ULP,YQLP,
Queenstown,,Australia,UEE,YQNS,
Undara,,Australia,UDA,YUDA,
Useless Loop,,Australia,USL,YUSL,
Ulusaba,Ulusaba,South Africa,ULX,FAUS,
Yulin,Yulin,China,UYN,ZLYL,
Bulgan,Bulgan,Mongolia,UGA,ZMBN,
Baruun Urt,,Mongolia,UUN,ZMBU,
Chinggis Khaan International,Ulan Bator,Mongolia,ULN,ZMUB,
Ulaangom,,Mongolia,ULO,ZMUG,
Ulgii Mongolei,,Mongolia,ULG,ZMUL,
Airport,City,Country,IATA,ICAO,FAA
Ürümqi Diwopu International,Ürümqi,China,URC,ZWWW,
Qacha's Nek,Qacha's Nek,Lesotho,UNE,FXQN,
Ugnu-Kuparuk,Kuparuk,United States,UUK,PAKU,
Summit,Summit,United States,UMM,PAST,
Öndörkhaan,Öndörkhaan,Mongolia,UNR,ZUMH,
Lowndes County,Columbus,United States,UBS,,
Eunice,Eunice,United States,UCE,,
Dodge County,"Juneau, WI",United States,UNU,,
Kansai,Kyoto,Japan,UKY,,
Manumu,Manumu,Papua New Guinea,UUU,,
Mukeiras,Mukeiras,Yemen,UKR,,
Mulatos,Mulatos,Colombia,ULS,,
Muong Sai,Muong Sai,Laos,UON,,
New Ulm,New Ulm,United States,ULM,,
Nutwood Downs,Nutwood Downs,Australia,UTD,,
Airport,City,Country,IATA,ICAO,FAA
University-Oxford,Oxford,United States,UOX,,
Bermuda Dunes,"Palm Springs, CA",United States,UDD,,
Puerto La Cruz,Puerto La Cruz,Venezuela,UPC,,
Punta Alegre,Punta Alegre,Cuba,UPA,,
Upper Bucks,Quakertown,United States,UKT,,
Queen,Queen,United States,UQE,,
Quillayute State,Quillayute,United States,UIL,,
Franklin County,Sewanee,United States,UOS,,
Northeast Florida Regional,"St Augustine, FL",United States,UST,,
Torremolinos,Torremolinos,Spain,UTL,,
Udomxay,Udomxay,Laos,UDO,,
Uganik,Uganik,United States,UGI,,
Ukiah,Ukiah,United States,UKI,,
Umba,Umba,Papua New Guinea,UMC,,
Umiat,Umiat,United States,UMT,,
Airport,City,Country,IATA,ICAO,FAA
North Shore,Umnak Island,United States,UMB,,
Umnak,Umnak Island,United States,UNS,,
Unayzah,Unayzah,Saudi Arabia,UZH,,
Unguia,Unguia,Colombia,UNC,,
Everett-Stewart,Union City,United States,UCY,,
Upiara,Upiara,Papua New Guinea,UPR,,
Urgun,Urgun,Afghanistan,URN,,
Uribe,Uribe,Colombia,URI,,
Ernesto Pochler,Urubupunga,Brazil,URB,,
Or_zg_n,Or_zg_n,Afghanistan,URZ,,
Usino,Usino,Papua New Guinea,USO,,
Ustupo,Ustupo,Panama,UTU,,
Garner Field,Uvalde,United States,UVA,,
Uvol,Uvol,Papua New Guinea,UVO,,
Ware,Ware,United States,UWA,,
Airport,City,Country,IATA,ICAO,FAA
Waukegan Regional,"Waukegan, IL",United States,UGN,,
Waukesha County (Crites Field),"Waukesha, Wi",United States,UES,,
Municipal,Waukon,United States,UKN,,
Bilogai-Sugapa,Sugapa-Papua Island,Indonesia,UGU,,
Upernavik Kujalleq,Upernavik Kujalleq,Greenland,UPK,BGKL,
Bouarfa,Bouarfa,Morocco,UAR,GMFB,
Berz-Macomb,,United States,UIZ,KUIZ,
_ncirlik Air Base,Adana,Turkey,UAB,LTAG,
Ponikve,U_ice,Serbia,UZC,LYUZ,
Playa Baracoa,Havana,Cuba,UPB,MUPB,
Uléi,Ambryn Island,Vanuatu,ULB,NVSU,
Uyuni,Quijarro,Bolivia,UYU,SLUY,
Uchiza,Uchiza,Perú,UCZ,SPIZ,
Lensk,Lensk,Russia,ULK,UERL,
Uljin,Uljin,South Korea,UJN,,
Airport,City,Country,IATA,ICAO,FAA
Belbek,Sevastopol,Ukraine,UKS,UKFB,
Mukhaizna,Mukhaizna Oil Field,Oman,UKH,,
Majeed Bin Abdulaziz,Al Ula,Saudi Arabia,ULH,,
Urengoy,Urengoy,Russia,UEN,USDU,
Ust-Tsylma,Ust-Tsylma,Russia,UTS,UUYX,
Ulyanovsk Baratayevka,Ulyanovsk,Russia,ULV,UWLL,
Bulagtai Resort,Umnugobitour,Mongolia,UGT,ZMBR,
Uroubi,Uroubi,Papua New Guinea,URU,AYUE,
Barakoma,Barakoma,Solomon Islands,VEV,AGBA,
Suavanao,Suavanao,Solomon Islands,VAO,AGGV,
General Villegas,General Villegas,Argentina,VGS,,
Valcheta,Valcheta,Argentina,VCF,,
Vanimo,,Papua New Guinea,VAI,AYVN,
Vestmannaeyjar,Vestmannaeyjar,Iceland,VEY,BIVM,
Vopnafjör_ur,Vopnafjör_ur,Iceland,VPN,BIVO,
Illizi Takhamalt,Illizi,Algeria,VVZ,DAAP,
Varrelbusch,Cloppenburg,Germany,VAC,EDWU,
Vaasa,Vaasa,Finland,VAA,EFVA,
Varkaus,Varkaus / Joroinen,Finland,VRK,EFVR,
Leirin,,Norway,VDB,ENFG,
"Vardø, Svartnes",Vardø,Norway,VAW,ENSS,
Vadsø,Vadsø,Norway,VDS,ENVD,
Airport,City,Country,IATA,ICAO,FAA
Værøy,Værøy,Norway,VRY,ENVR,
Växjö Kronoberg,Växjö,Sweden,VXO,ESMX,
Vilhelmina,,Sweden,VHM,ESNV,
Stockholm Västerås,Stockholm / Västerås,Sweden,VST,ESOW,
Visby,Visby,Sweden,VBY,ESSV,
Västervik,Västervik,Sweden,VVK,ESSW,
